2.000000000000000000e+02,8.000000000000000000e+02,8.000000000000000000e+02,1.000000000000000000e+03
7.000000000000000000e+02,2.000000000000000000e+02,6.000000000000000000e+02,8.000000000000000000e+02
4.000000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02,1.000000000000000000e+03
4.000000000000000000e+02,4.000000000000000000e+02,1.400000000000000000e+03,6.000000000000000000e+02
