Temperature,Energy,Accept,Improve,Elapsed,Remaining
11856.049631506115,1.32779124492e+18,0.0,0.0,   0:00:49,   0:09:13
11747.352715130386,1.32779124492e+18,0.0,0.0,   0:00:49,   0:09:11
11639.652338073973,1.32779124492e+18,0.0,0.0,   0:00:50,   0:09:09
11532.939364009484,1.32779124492e+18,1.0,0.0,   0:00:50,   0:09:10
11427.204740371875,1.32779124492e+18,0.0,0.0,   0:00:51,   0:09:08
11322.439497590516,1.32779124492e+18,0.0,0.0,   0:00:52,   0:09:09
11218.634748328303,1.32779124492e+18,0.0,0.0,   0:00:52,   0:09:09
11115.781686727718,1.32779124492e+18,0.0,0.0,   0:00:53,   0:09:07
11013.87158766383,1.32779124492e+18,0.0,0.0,   0:00:54,   0:09:09
10912.895806004148,1.32779124492e+18,0.0,0.0,   0:00:54,   0:09:10
10812.845775875217,1.32779124492e+18,0.0,0.0,   0:00:55,   0:09:07
10713.713009935986,1.32779124492e+18,0.0,0.0,   0:00:55,   0:09:06
10615.489098657821,1.32779124492e+18,0.0,0.0,   0:00:56,   0:09:05
10518.165709611101,1.32779124492e+18,0.0,0.0,   0:00:57,   0:09:05
10421.734586758384,1.32779124492e+18,0.0,0.0,   0:00:57,   0:09:04
10326.187549754033,1.32779124492e+18,0.0,0.0,   0:00:58,   0:09:02
10231.516493250272,1.32779124492e+18,0.0,0.0,   0:00:58,   0:09:00
10137.713386209594,1.32779124492e+18,0.0,0.0,   0:00:59,   0:09:00
10044.770271223499,1.32779124492e+18,0.0,0.0,   0:00:59,   0:08:58
9952.67926383743,1.32779124492e+18,0.0,0.0,   0:01:00,   0:08:56
9861.432551881959,1.32779124492e+18,0.0,0.0,   0:01:00,   0:08:57
9771.02239481005,1.32779124492e+18,1.0,0.0,   0:01:01,   0:08:56
9681.44112304043,1.32779124492e+18,0.0,0.0,   0:01:01,   0:08:55
9592.681137306969,1.32779124492e+18,0.0,0.0,   0:01:02,   0:08:53
9504.734908014028,1.32779124492e+18,0.0,0.0,   0:01:03,   0:08:53
9417.594974597721,1.32779124492e+18,0.0,0.0,   0:01:03,   0:08:51
9331.253944893013,1.32779124492e+18,0.0,0.0,   0:01:04,   0:08:52
9245.704494506654,1.32779124492e+18,1.0,0.0,   0:01:04,   0:08:51
9160.939366195831,1.32779124492e+18,1.0,0.0,   0:01:05,   0:08:49
9076.951369252534,1.32779124492e+18,0.0,0.0,   0:01:05,   0:08:49
8993.733378893556,1.32779124492e+18,0.0,0.0,   0:01:06,   0:08:50
8911.278335656105,1.32779124492e+18,1.0,0.0,   0:01:07,   0:08:48
8829.579244798924,1.32779124492e+18,0.0,0.0,   0:01:07,   0:08:46
8748.62917570893,1.32779124492e+18,0.0,0.0,   0:01:08,   0:08:47
8668.42126131329,1.32779124492e+18,0.0,0.0,   0:01:08,   0:08:47
8588.948697496864,1.32779124492e+18,0.0,0.0,   0:01:09,   0:08:47
8510.20474252502,1.32779124492e+18,1.0,0.0,   0:01:10,   0:08:48
8432.182716471722,1.32779124492e+18,0.0,0.0,   0:01:10,   0:08:46
8354.876000652857,1.32779124492e+18,0.0,0.0,   0:01:11,   0:08:44
8278.278037064774,1.32779124492e+18,0.0,0.0,   0:01:11,   0:08:43
8202.382327827974,1.32779124492e+18,0.0,0.0,   0:01:12,   0:08:43
8127.182434635859,1.32779124492e+18,0.0,0.0,   0:01:12,   0:08:41
8052.671978208587,1.32779124492e+18,0.0,0.0,   0:01:13,   0:08:39
7978.844637751904,1.32779124492e+18,0.0,0.0,   0:01:14,   0:08:40
7905.694150420947,1.32779124492e+18,0.0,0.0,   0:01:14,   0:08:40
7833.214310788962,1.32779124492e+18,0.0,0.0,   0:01:15,   0:08:39
7761.398970320887,1.32779124492e+18,0.0,0.0,   0:01:15,   0:08:39
7690.2420368517705,1.32779124492e+18,0.0,0.0,   0:01:16,   0:08:39
7619.737474069958,1.32779124492e+18,0.0,0.0,   0:01:17,   0:08:40
7549.87930100504,1.32779124492e+18,0.0,0.0,   0:01:17,   0:08:38
7480.661591520471,1.32779124492e+18,1.0,0.0,   0:01:18,   0:08:36
7412.078473810854,1.32779124492e+18,0.0,0.0,   0:01:19,   0:08:37
7344.124129903826,1.32779124492e+18,0.0,0.0,   0:01:19,   0:08:35
7276.792795166513,1.32779124492e+18,0.0,0.0,   0:01:20,   0:08:35
7210.078757816514,1.32779124492e+18,0.0,0.0,   0:01:20,   0:08:36
7143.976358437367,1.32779124492e+18,0.0,0.0,   0:01:21,   0:08:36
7078.479989498445,1.32779124492e+18,0.0,0.0,   0:01:22,   0:08:34
7013.584094879283,1.32779124492e+18,0.0,0.0,   0:01:22,   0:08:34
6949.283169398221,1.32779124492e+18,0.0,0.0,   0:01:23,   0:08:35
6885.571758345414,1.32779124492e+18,0.0,0.0,   0:01:24,   0:08:33
6822.4444570201,1.32779124492e+18,0.0,0.0,   0:01:24,   0:08:33
6759.895910272109,1.32779124492e+18,0.0,0.0,   0:01:25,   0:08:34
6697.920812047578,1.32779124492e+18,0.0,0.0,   0:01:26,   0:08:34
6636.513904938848,1.32779124492e+18,0.0,0.0,   0:01:26,   0:08:32
6575.669979738454,1.32779124492e+18,0.0,0.0,   0:01:27,   0:08:31
6515.383874997238,1.32779124492e+18,1.0,0.0,   0:01:27,   0:08:30
6455.65047658649,1.32779124492e+18,0.0,0.0,   0:01:28,   0:08:28
6396.4647172641135,1.32779124492e+18,0.0,0.0,   0:01:28,   0:08:28
6337.821576244768,1.32779124492e+18,0.0,0.0,   0:01:29,   0:08:27
6279.7160787739485,1.32779124492e+18,1.0,0.0,   0:01:29,   0:08:27
6222.143295705976,1.32779124492e+18,1.0,0.0,   0:01:30,   0:08:26
6165.098343085848,1.32779124492e+18,0.0,0.0,   0:01:31,   0:08:26
6108.57638173493,1.32779124492e+18,0.0,0.0,   0:01:31,   0:08:26
6052.572616840446,1.32779124492e+18,0.0,0.0,   0:01:32,   0:08:27
5997.0822975487245,1.32779124492e+18,0.0,0.0,   0:01:33,   0:08:26
5942.10071656219,1.32779124492e+18,0.0,0.0,   0:01:33,   0:08:26
5887.623209740023,1.32779124492e+18,0.0,0.0,   0:01:34,   0:08:26
5833.645155702507,1.32779124492e+18,0.0,0.0,   0:01:35,   0:08:25
5780.161975438987,1.32779124492e+18,0.0,0.0,   0:01:36,   0:08:25
5727.169131919431,1.32779124492e+18,0.0,0.0,   0:01:36,   0:08:24
5674.6621297095535,1.32779124492e+18,0.0,0.0,   0:01:36,   0:08:22
5622.6365145894515,1.32779124492e+18,0.0,0.0,   0:01:37,   0:08:21
5571.087873175759,1.32779124492e+18,0.0,0.0,   0:01:38,   0:08:21
5520.0118325472495,1.32779124492e+18,1.0,0.0,   0:01:38,   0:08:21
5469.404059873881,1.32779124492e+18,0.0,0.0,   0:01:39,   0:08:20
5419.260262049235,1.32779124492e+18,0.0,0.0,   0:01:39,   0:08:18
5369.576185326334,1.32779124492e+18,0.0,0.0,   0:01:40,   0:08:17
5320.34761495678,1.32779124492e+18,0.0,0.0,   0:01:40,   0:08:18
5271.5703748332235,1.32779124492e+18,1.0,0.0,   0:01:41,   0:08:18
5223.240327135098,1.32779124492e+18,0.0,0.0,   0:01:42,   0:08:18
5175.353371977605,1.32779124492e+18,0.0,0.0,   0:01:42,   0:08:16
5127.905447063912,1.32779124492e+18,0.0,0.0,   0:01:43,   0:08:16
5080.892527340554,1.32779124492e+18,0.0,0.0,   0:01:44,   0:08:16
5034.310624655969,1.32779124492e+18,0.0,0.0,   0:01:45,   0:08:16
4988.155787422198,1.32779124492e+18,0.0,0.0,   0:01:45,   0:08:16
4942.424100279652,1.32779124492e+18,1.0,0.0,   0:01:46,   0:08:16
4897.111683764974,1.32779124492e+18,0.0,0.0,   0:01:46,   0:08:15
4852.214693981945,1.32779124492e+18,0.0,0.0,   0:01:47,   0:08:15
4807.729322275395,1.32779124492e+18,0.0,0.0,   0:01:48,   0:08:13
4763.651794908117,1.32779124492e+18,0.0,0.0,   0:01:48,   0:08:13
4719.978372740733,1.32779124492e+18,0.0,0.0,   0:01:49,   0:08:12
4676.705350914502,1.32779124492e+18,1.0,0.0,   0:01:49,   0:08:12
4633.829058537029,1.32779124492e+18,0.0,0.0,   0:01:50,   0:08:11
4591.345858370865,1.32779124492e+18,0.0,0.0,   0:01:51,   0:08:10
4549.252146524957,1.32779124492e+18,0.0,0.0,   0:01:51,   0:08:10
4507.5443521489215,1.32779124492e+18,0.0,0.0,   0:01:52,   0:08:10
4466.2189371301265,1.32779124492e+18,0.0,0.0,   0:01:52,   0:08:09
4425.272395793553,1.32779124492e+18,0.0,0.0,   0:01:53,   0:08:08
4384.701254604402,1.32779124492e+18,0.0,0.0,   0:01:53,   0:08:07
4344.502071873437,1.32779124492e+18,0.0,0.0,   0:01:54,   0:08:06
4304.671437465016,1.32779124492e+18,0.0,0.0,   0:01:55,   0:08:05
4265.205972507808,1.32779124492e+18,0.0,0.0,   0:01:55,   0:08:04
4226.10232910816,1.32779124492e+18,0.0,0.0,   0:01:56,   0:08:04
4187.357190066093,1.32779124492e+18,0.0,0.0,   0:01:56,   0:08:03
4148.9672685939,1.32779124492e+18,0.0,0.0,   0:01:57,   0:08:02
4110.929308037328,1.32779124492e+18,0.0,0.0,   0:01:57,   0:08:02
4073.240081599305,1.32779124492e+18,0.0,0.0,   0:01:58,   0:08:00
4035.8963920662154,1.32779124492e+18,0.0,0.0,   0:01:58,   0:07:59
3998.8950715366714,1.32779124492e+18,0.0,0.0,   0:01:59,   0:07:58
3962.232981152783,1.32779124492e+18,0.0,0.0,   0:02:00,   0:07:58
3925.90701083388,1.32779124492e+18,0.0,0.0,   0:02:00,   0:07:58
3889.9140790126853,1.32779124492e+18,0.0,0.0,   0:02:01,   0:07:57
3854.251132373898,1.32779124492e+18,0.0,0.0,   0:02:01,   0:07:56
3818.915145595181,1.32779124492e+18,0.0,0.0,   0:02:02,   0:07:55
3783.90312109052,1.32779124492e+18,0.0,0.0,   0:02:02,   0:07:54
3749.2120887559336,1.32779124492e+18,0.0,0.0,   0:02:03,   0:07:53
3714.8391057175163,1.32779124492e+18,1.0,0.0,   0:02:03,   0:07:53
3680.7812560817965,1.32779124492e+18,0.0,0.0,   0:02:04,   0:07:53
3647.0356506883695,1.32779124492e+18,1.0,0.0,   0:02:05,   0:07:53
3613.599426864818,1.32779124492e+18,0.0,0.0,   0:02:06,   0:07:53
3580.469748183858,1.32779124492e+18,0.0,0.0,   0:02:06,   0:07:52
3547.6438042227305,1.32779124492e+18,1.0,0.0,   0:02:07,   0:07:51
3515.118810324784,1.32779124492e+18,0.0,0.0,   0:02:07,   0:07:50
3482.8920073632567,1.32779124492e+18,0.0,0.0,   0:02:08,   0:07:49
3450.9606615072116,1.32779124492e+18,0.0,0.0,   0:02:08,   0:07:48
